chromosome,start,end,value
1,3278792,3283631,0.00038
1,3284073,3287292,0.00623
1,3288087,3290471,0.01243
1,3290311,3296198,0.01159
1,3296516,3300516,0.00832
1,3300697,3301489,0.00418
1,3302564,3303938,0.0036
1,3304039,3306956,0.00235
1,3310930,3322269,0.0042
1,3322554,3323735,0.00423
1,3325799,3327614,0.00814
1,3325825,3328448,0.00778
1,3333504,3338188,0.0108
1,3338185,3341628,0.00372
1,3343686,3345632,0.00343
1,3346383,3348139,0.01289
1,3349082,3351180,0.00563
1,3351923,3353122,0.01073
1,3354243,3354856,0.00451
1,3355675,3356151,0.00267
1,3356627,3359853,0.00043
1,3360087,3360508,0.00377
1,3363432,3366493,0.00518
1,3366493,3369125,0.00899
1,3370402,3377463,0.00364
1,3377878,3380414,0.01273
1,3381447,3384003,0.00401
1,3384118,3388376,0.00962
1,3388599,3390150,0.00651
1,3390322,3392633,0.00634
1,3392943,3395181,0.00459
1,3395551,3396953,0.0017
1,3396883,3398358,0.0083
1,3400554,3402420,0.00624
1,3403132,3405920,0.01191
1,3406956,3412874,0.00113
1,3412474,3412742,0.01007
1,3414823,3416474,0.00374
1,3416430,3419691,0.00156
1,3424186,3427531,0.01252
1,3428478,3430924,0.00242
1,3431764,3438370,0.00683
1,3438555,3439013,0.00725
1,3439030,3440359,0.00139
1,3441988,3444360,9e-05
1,3449567,3451226,0.00077
1,3453191,3460620,0.00222
1,3460000,3461485,0.0002
1,3461635,3465786,0.00726
1,3465926,3469455,0.01066
1,3469512,3471488,0.00289
1,3471456,3472674,0.0127
1,3474858,3478028,0.0111
1,3479066,3481041,0.00116
1,3484399,3486965,0.00655
1,3487386,3491277,0.00276
1,3491258,3493834,0.00648
1,3493770,3495244,0.00328
1,3496911,3499439,0.00116
1,3501145,3501904,0.00855
1,3501988,3503544,0.00989
1,3503640,3506159,0.00133
1,3506186,3509006,0.00273
1,3509001,3512321,0.00862
1,3512739,3514824,0.00411
1,3515182,3518035,0.01038
1,3523986,3526531,0.00517
1,3530353,3532017,0.00759
1,3532229,3535137,0.01028
1,3535288,3538439,0.00106
1,3538333,3543925,0.00061
1,3549920,3550848,0.00807
1,3554104,3556544,0.00822
1,3558358,3560705,0.00253
1,3561149,3561495,0.007
1,3562180,3562554,0.01266
1,3562841,3564850,0.00618
1,3565257,3568106,0.00062
1,3567905,3571053,0.00529
1,3572674,3573173,0.00599
1,3574312,3574830,0.01014
1,3574807,3578783,0.00912
1,3580830,3590928,0.00804
1,3591633,3592580,0.0048
1,3592680,3595220,0.00181
1,3596264,3597847,0.00627
1,3598069,3598885,0.00148
1,3599083,3600877,0.00831
1,3600910,3605076,0.00766
1,3605512,3607580,0.00437
1,3607631,3610616,0.00581
1,3611490,3614613,0.00969
1,3614513,3616308,0.01239
1,3616610,3623806,0.00449
1,3623998,3625422,0.01056
1,3625623,3627082,0.01023
1,3627646,3630808,0.00852
1,3632132,3637250,0.01094
1,3639835,3644187,0.01201
1,3644180,3647784,0.00499
1,3647876,3655685,0.00024
1,3655673,3658612,0.01258
1,3659204,3664264,0.00581
1,3664187,3665040,0.0109
1,3665087,3667139,0.00486
1,3667224,3669935,0.00971
1,3670243,3671191,0.00125
1,3671756,3676133,0.0048
1,3676691,3678567,0.00567
1,3678981,3681032,0.0015
1,3681679,3684169,0.01148
1,3684568,3689892,0.01245
1,3690012,3694200,0.01035
1,3694328,3698013,0.01176
1,3702608,3703779,0.00338
1,3703672,3709586,0.00232
1,3710208,3712503,0.0038
1,3712971,3713735,0.0062
1,3715084,3717659,0.00379
1,3718652,3719832,0.0028
1,3722708,3727450,0.00668
1,3727532,3728166,0.01092
1,3733044,3739844,0.00578
1,3740664,3744675,0.01243
1,3745774,3748557,0.00638
1,3750066,3752780,0.00985
1,3753213,3755658,0.01122
1,3755668,3756998,0.00107
1,3759862,3761461,0.00936
1,3763268,3764483,0.00257
1,3766754,3769799,0.00513
1,3768521,3770102,0.00407
1,3777236,3780823,0.00971
1,3780386,3787099,0.00658
1,3787318,3790935,0.00764
1,3791168,3794088,0.00502
1,3794243,3797507,0.0114
1,3797667,3800851,0.00198
1,3800500,3804233,0.00219
1,3806822,3808940,0.00963
1,3809795,3813809,0.00483
1,3813907,3817420,0.01025
1,3817424,3820887,0.00324
1,3821106,3823088,0.00809
1,3824510,3825231,0.00149
1,3827851,3831068,0.00212
1,3832563,3834462,0.01239
1,3834432,3837676,0.00837
1,3837694,3841218,0.00142
1,3840877,3844479,0.00022
1,3844461,3846956,0.00181
1,3847220,3849224,0.01126
1,3849201,3850735,0.00471
1,3853184,3855507,0.01176
1,3856942,3859465,0.00122
1,3859662,3860604,0.00674
1,3862399,3864074,0.00974
1,3864043,3867000,0.0115
1,3868884,3870525,0.00548
1,3870679,3871702,0.00668
1,3871723,3872929,0.0016
1,3873029,3873619,0.00732
1,3874396,3875484,0.0106
1,3875442,3877323,0.01121
1,3878495,3880391,0.00587
1,3881627,3882819,0.00199
1,3883167,3884129,0.00542
1,3884342,3884960,0.00031
1,3888610,3890824,0.00552
1,3892580,3894677,0.00231
1,3895130,3896019,0.00078
1,3898002,3898609,0.01242
1,3901950,3903895,0.00873
1,3905579,3906818,0.00076
1,3906862,3909338,0.00048
1,3910833,3911924,0.00403
1,3912754,3914465,0.0059
1,3914774,3918243,0.00693
1,3919237,3919869,0.00789
1,3920478,3924566,0.01158
1,3928115,3931701,0.00025
1,3938422,3940871,0.01123
1,3941103,3941459,0.00078
1,3941469,3942212,0.0009
1,3945584,3946757,0.00242
1,3948714,3951359,0.00349
1,3951366,3957044,0.00951
1,3957284,3960464,0.00995
1,3963054,3966850,0.00514
1,3967476,3969877,0.00887
1,3969681,3971911,0.00441
1,3971986,3973294,0.00107
1,3973874,3974594,0.00141
1,3975607,3977379,0.00416
1,3976839,3979237,0.00313
1,3979823,3981079,0.00822
1,3981153,3985219,0.00306
1,3985184,3987290,0.00106
1,3989763,3991066,0.00574
1,3991027,3993707,0.00931
1,3995158,3997965,0.0048
1,3999157,4000024,0.01144
1,4001113,4003748,0.01295
1,4003757,4007015,0.00863
1,4007705,4010461,0.00237
1,4010757,4013104,0.0042
1,4013121,4014688,0.00684
1,4014782,4016544,0.00761
1,4016712,4021043,0.01139
1,4021750,4023292,0.00928
1,4023533,4025113,0.0076
1,4025930,4026733,0.00876
1,4028595,4030656,0.0096
1,4031534,4034155,0.01222
1,4034479,4039065,0.01073
1,4039566,4044046,0.00102
1,4044370,4044669,0.01013
1,4045619,4045855,0.01106
1,4046079,4049140,0.00966
1,4049896,4053871,0.00494
1,4056165,4057968,0.00195
1,4061363,4063549,0.00178
1,4064485,4066344,0.00044
1,4069992,4072681,0.00773
1,4072741,4076207,0.00556
1,4076226,4077230,0.00179
1,4077498,4078095,0.01224
1,4078547,4080236,0.01239
1,4084162,4085185,0.00449
1,4089664,4090857,0.0036
1,4095246,4095883,0.00531
1,4105223,4109601,0.00159
1,4114674,4117614,0.01277
1,4118594,4120959,0.01179
1,4121285,4124595,2e-05
1,4123530,4125651,0.00257
1,4125990,4128310,0.00412
1,4128607,4129701,0.00467
1,4130396,4131168,0.01115
1,4132967,4134094,0.00984
1,4137511,4140158,0.00188
1,4140216,4143916,0.01005
1,4140875,4144114,0.01
1,4144257,4147939,0.00566
1,4147962,4151056,0.01029
1,4153641,4157653,0.01296
1,4157654,4159046,0.00502
1,4159227,4161506,0.00262
1,4162826,4165928,0.00447
1,4172035,4174730,0.0086
1,4174875,4178021,0.00154
1,4177917,4182593,0.00719
1,4183010,4186247,0.00872
1,4186624,4190342,0.00284
1,4186653,4188233,0.01114
1,4194420,4196749,0.00899
1,4197396,4198310,0.00134
1,4198337,4200849,0.00737
1,4200864,4206486,0.00398
1,4206360,4208999,0.00746
1,4214258,4217412,0.01041
1,4220044,4221803,0.00016
1,4221779,4222875,0.00922
1,4223030,4225254,0.00306
1,4225321,4225482,0.00269
1,4226239,4229211,0.00087
1,4233717,4238795,0.01048
1,4241421,4243229,0.00673
1,4243904,4245993,0.00206
1,4247218,4250758,0.01011
1,4250945,4257392,0.00685
1,4257268,4259300,0.01108
1,4260783,4261869,0.01124
1,4263150,4265156,0.00015
1,4267074,4268982,0.0109
1,4268986,4270907,0.01116
1,4272888,4274206,0.01121
1,4274531,4276031,0.00767
1,4276505,4277969,0.00669
1,4277947,4281131,0.00235
1,4282794,4285876,0.001
1,4286204,4289069,0.00255
1,4289883,4291017,0.00329
1,4294055,4294540,0.00034
1,4294552,4297178,0.00921
1,4298666,4299571,0.01297
1,4303280,4305907,3e-05
1,4305791,4308007,0.00911
1,4308943,4309749,0.01126
1,4310969,4311519,0.00995
1,4312331,4312935,0.01237
1,4318309,4319090,0.01
1,4319877,4323265,0.00103
1,4323533,4326377,0.00803
1,4326739,4328616,0.00802
1,4334499,4337957,0.00964
1,4342209,4344875,0.01174
1,4344943,4348390,0.01234
1,4348498,4350993,0.01231
1,4351019,4353797,0.00659
1,4353842,4355929,0.00633
1,4355926,4358894,0.00482
1,4358895,4361371,1e-05
1,4361551,4365414,0.0106
1,4366577,4367136,0.00292
1,4367256,4368822,0.00039
1,4368760,4371298,0.00075
1,4374205,4378514,0.00901
1,4374249,4375247,0.01244
1,4378832,4379607,0.002
1,4379694,4381764,0.00562
1,4382160,4383673,0.01164
1,4384304,4386651,0.00596
1,4387129,4389110,0.00503
1,4389678,4391344,0.00967
1,4391671,4392393,0.00366
1,4392438,4394454,0.01269
1,4394897,4396291,0.00579
1,4396348,4398193,0.0128
1,4398322,4405669,0.00284
1,4416315,4418590,0.00968
1,4419714,4422684,0.00855
1,4422707,4423155,0.007
1,4423540,4425936,0.00538
1,4429718,4430965,0.00169
1,4433605,4436102,0.01101
1,4436101,4439639,0.00546
1,4440404,4443954,0.00241
1,4444043,4447412,0.00315
1,4447549,4450001,0.00582
1,4449713,4451742,0.00668
1,4452190,4454900,0.01006
1,4459002,4460996,0.01142
1,4461738,4463469,0.00549
1,4463859,4465725,0.00042
1,4467094,4469033,0.00357
1,4469144,4473319,0.00373
1,4474684,4478005,0.00196
1,4478384,4480327,0.00184
1,4479025,4479709,0.00909
1,4481875,4483751,0.00419
1,4484584,4488577,0.01101
1,4488533,4492667,0.00152
1,4494924,4498469,0.00204
1,4498764,4501624,0.00303
1,4501581,4503676,0.01208
1,4507221,4508528,0.01265
1,4508906,4514010,0.01288
1,4515464,4520306,0.01037
1,4520559,4522644,0.0056
1,4525414,4526204,0.00635
1,4528485,4530222,0.00777
1,4542168,4543970,0.00438
1,4544889,4547373,0.00608
1,4547388,4548894,0.00587
1,4550153,4551620,0.01289
1,4556878,4558793,0.01091
1,4561028,4563160,0.0103
1,4563428,4567849,0.01001
1,4567935,4570598,0.01194
1,4569448,4571229,0.00911
1,4572304,4576711,0.01285
1,4576873,4578369,0.00666
1,4587780,4588661,0.01095
1,4588994,4590501,0.00834
1,4592304,4594468,0.00444
1,4597567,4599141,0.00946
1,4601235,4603635,0.00697
1,4604688,4606067,0.00454
1,4606500,4607780,0.0009
1,4608077,4610878,0.00481
1,4612731,4615353,0.00256
1,4615767,4618449,0.01208
1,4620101,4621585,0.0012
1,4622550,4624081,0.00851
1,4624171,4624344,0.01127
1,4624564,4626166,0.00248
1,4627789,4629169,0.00419
1,4629203,4630821,0.00935
1,4631633,4633299,0.00603
1,4633590,4635129,0.00677
1,4635463,4636805,0.00859
1,4636984,4638330,0.00737
1,4638468,4642190,0.00474
1,4642124,4644422,0.01111
1,4644521,4647142,0.00334
1,4647815,4649066,0.00184
1,4650606,4651549,0.00824
1,4658538,4659115,0.00444
1,4660778,4661331,0.00295
1,4661682,4662428,0.00913
1,4662698,4663253,0.00097
1,4663831,4666130,0.00285
1,4668366,4669471,0.01042
1,4669425,4673073,0.00879
1,4674152,4676484,0.01191
1,4677004,4679862,0.01218
1,4680290,4682382,0.00056
1,4688018,4689265,0.00871
1,4690293,4692841,0.00107
1,4693282,4694410,0.00639
1,4694372,4696023,0.00481
1,4702657,4704694,0.00843
1,4709757,4712672,0.00599
1,4713433,4715407,0.01188
1,4715394,4718269,0.00832
1,4718673,4719354,0.00721
1,4720243,4721342,0.00959
1,4721574,4724520,0.00604
1,4724544,4726558,0.0047
1,4726770,4730425,0.01062
1,4730395,4733869,0.00602
1,4730987,4731055,0.00255
1,4733991,4735453,0.00071
1,4735474,4737910,0.00421
1,4738441,4739345,0.00484
1,4739693,4741189,0.0029
1,4743204,4746956,0.00745
1,4747186,4748666,0.00406
1,4748831,4751234,0.00588
1,4751432,4753018,0.00239
1,4753099,4755656,0.01266
1,4755777,4758076,0.00846
1,4758084,4760238,0.0026
1,4760957,4762666,0.00263
1,4762479,4766852,0.00684
1,4773434,4774935,0.00283
1,4776283,4779420,0.00625
1,4779351,4782546,0.00676
1,4788463,4794654,0.0086
1,4794664,4796599,0.00895
1,4797358,4800283,0.00449
1,4800169,4801850,0.00323
1,4802720,4805375,0.00102
1,4805306,4807517,0.00948
1,4810115,4814724,0.00134
1,4815683,4815988,0.00183
1,4816928,4818112,0.00384
1,4822439,4824414,7e-05
1,4827961,4829587,0.00435
1,4830297,4831915,0.00205
1,4833396,4835089,0.00704
1,4835724,4837771,0.00993
1,4837927,4839633,0.01119
1,4839801,4840823,0.00514
1,4840562,4841848,0.00461
1,4843184,4845913,0.00285
1,4847162,4849413,0.01167
1,4850117,4852096,0.00673
1,4852522,4854307,0.00357
1,4854224,4855287,0.01096
1,4855533,4856762,5e-05
1,4856778,4857975,0.00187
1,4858450,4859661,0.00907
1,4861168,4864094,0.01294
1,4864881,4868011,0.00115
1,4868346,4871488,0.00567
1,4872856,4874907,0.00573
1,4874875,4877256,0.01178
1,4877506,4879307,0.00831
1,4880030,4882265,0.00852
1,4882336,4884818,0.00904
1,4884951,4886793,8e-05
1,4886768,4887933,0.00041
1,4888114,4889704,0.00981
1,4890069,4892332,0.01207
1,4897346,4899035,0.00812
1,4899045,4900054,0.00713
1,4907887,4911168,0.00191
1,4911093,4913167,0.0029
1,4915491,4918138,0.00467
1,4918010,4921682,0.00484
1,4924037,4926914,0.01188
1,4926486,4928812,0.00682
1,4928921,4931080,0.00205
1,4931485,4933662,0.00586
1,4934120,4936194,0.00678
1,4938754,4941332,0.01084
1,4946192,4947670,0.00602
1,4947121,4947976,0.00977
1,4947819,4948400,0.00277
1,4948638,4953284,0.00549
1,4954037,4955702,0.01098
1,4956231,4958076,0.00105
1,4958445,4959529,0.00169
1,4960308,4961800,0.00354
1,4961594,4964515,0.00983
1,4968134,4970311,0.00665
1,4970858,4973726,0.01034
1,4974021,4975705,0.00622
1,4978922,4980466,0.00813
1,4980624,4983367,0.00252
1,4983489,4987375,0.00104
1,4989562,4992805,0.0055
1,4998767,5000710,0.01133
1,5000986,5003637,0.00882
1,5008153,5014533,0.00888
1,5014675,5016708,0.01096
1,5019800,5021653,0.00401
1,5023426,5025955,0.01146
1,5026364,5026585,0.00134
1,5027316,5031883,0.00815
1,5031943,5036610,0.00037
1,5037576,5040597,0.00866
1,5040754,5041967,0.00946
1,5042240,5045556,0.0123
1,5045641,5046893,0.00674
1,5047782,5048753,0.00048
1,5049526,5050983,0.00494
1,5051656,5055299,0.00419
1,5058583,5061140,0.00975
1,5061694,5065303,0.00611
1,5066525,5068677,0.01087
1,5073031,5074798,0.00141
1,5075179,5077981,0.00665
1,5079226,5082536,0.00355
1,5083676,5084342,0.00773
1,5084315,5085263,4e-05
1,5086595,5088898,0.00174
1,5090809,5094152,0.00178
1,5093961,5098270,0.00398
1,5099572,5102558,0.00211
1,5102424,5104850,0.0052
1,5104975,5107107,0.01169
1,5107416,5111746,0.00776
1,5111701,5115514,0.01042
1,5116523,5123559,0.00381
1,5124670,5126280,0.00436
1,5128344,5129731,0.00318
1,5132506,5133860,0.00185
1,5136874,5137982,0.00589
1,5138116,5139467,0.00054
1,5139712,5143735,0.00017
1,5148982,5151415,0.01192
1,5152263,5153104,0.0057
1,5154537,5155564,0.01057
1,5157336,5158269,0.00837
1,5159192,5160179,0.01076
1,5161645,5165181,0.00395
1,5165489,5166939,0.0045
1,5166913,5168336,0.00465
1,5168464,5170066,0.00142
1,5171181,5171956,0.01003
1,5172081,5172923,0.00097
1,5172232,5176479,0.00885
1,5177480,5180049,0.00692
1,5179887,5181402,0.01074
1,5181991,5183413,0.00205
1,5183258,5187106,0.00871
1,5187549,5189673,0.00584
1,5192219,5192854,0.00042
1,5193284,5194214,0.00781
1,5198940,5202315,0.01224
1,5202593,5204494,0.01225
1,5204312,5205964,0.00487
1,5206002,5209979,0.00586
1,5210181,5212349,0.006
1,5212475,5215042,0.01042
1,5215345,5217545,0.00995
1,5217719,5220113,0.00865
1,5220403,5222973,0.0083
1,5224294,5226778,0.00058
1,5226982,5228202,0.00551
1,5228300,5231184,0.00441
1,5231345,5236886,0.00845
1,5238044,5240051,0.00591
1,5240029,5241541,0.00483
1,5242073,5243262,0.00104
1,5243383,5248693,0.00159
1,5248664,5249676,0.00902
1,5249760,5250573,0.00621
1,5250650,5252121,0.00733
1,5252285,5256863,0.00217
1,5256870,5265155,0.00568
1,5268891,5272058,0.01104
1,5272256,5274074,0.01229
1,5274271,5275602,0.00781
1,5275616,5277869,0.01224
1,5278027,5279988,0.0112
1,5283268,5284736,0.00629
1,5286866,5288640,0.00778
1,5290582,5292582,0.00938
1,5292712,5293338,0.0118
1,5294629,5295931,0.00497
1,5295756,5297075,0.00235
1,5298324,5300927,0.01116
1,5300742,5301489,0.0033
1,5301516,5303522,0.00724
1,5304098,5306087,0.005
1,5306027,5309558,0.00649
1,5309907,5314128,0.00763
1,5315499,5317941,0.00872
1,5317973,5320630,0.01098
1,5320615,5323895,0.00755
1,5326290,5328875,0.00179
1,5329064,5331711,0.00512
1,5331858,5338326,0.00287
1,5339961,5341931,0.00608
1,5342090,5343876,0.00888
1,5344388,5346342,0.00641
1,5361865,5365559,0.00488
1,5365512,5366497,0.00778
1,5367297,5368670,0.00372
1,5368923,5370344,0.00879
1,5370677,5371859,0.00975
1,5373459,5374575,0.00158
1,5374755,5375910,0.00462
1,5376793,5378056,0.01062
1,5378886,5380239,0.00574
1,5381032,5385380,0.0108
1,5389952,5391672,0.00227
1,5393407,5394639,0.00707
1,5398926,5402733,0.00298
1,5402569,5403818,0.00819
1,5404130,5405910,0.01113
1,5406025,5407486,0.00774
1,5407401,5410043,0.00355
1,5410908,5414919,0.01123
1,5414817,5421033,0.00501
1,5424242,5424579,0.00695
1,5425616,5426666,0.00568
1,5426708,5428280,0.00971
1,5428520,5429594,0.01059
1,5430040,5436618,0.01215
1,5438171,5440131,0.00664
1,5441072,5443911,0.00765
1,5444220,5446564,0.00847
1,5446462,5447880,0.01262
1,5448060,5450617,0.0113
1,5448073,5448608,0.01194
1,5451432,5452374,0.00325
1,5453245,5454088,0.00531
1,5454766,5457022,0.00906
1,5457084,5458429,0.00582
1,5458398,5460359,0.00848
1,5460477,5461297,0.00654
1,5461309,5464241,0.01035
1,5464273,5464947,0.00348
1,5465251,5469180,0.00694
1,5469255,5471149,0.01188
1,5471316,5473048,0.00476
1,5473359,5478405,0.01131
1,5478603,5482180,0.00641
1,5481665,5486105,0.01172
1,5486273,5489132,0.01073
1,5489145,5491363,0.00111
1,5491133,5494192,0.00629
1,5494533,5495359,0.00679
1,5495373,5497723,0.0006
1,5498012,5501358,0.0006
1,5501317,5501856,0.01037
1,5501505,5501959,0.00554
1,5501966,5504535,0.00246
1,5504608,5507059,0.00479
1,5508311,5511736,0.00604
1,5510301,5513980,0.00394
1,5514262,5516027,0.01202
1,5516259,5517822,0.00719
1,5518219,5520929,0.00279
1,5522602,5525452,0.01236
1,5525293,5528212,0.00441
1,5532298,5535060,0.00695
1,5535766,5538501,0.0127
1,5538666,5540002,0.00257
1,5540050,5542902,0.00294
1,5543119,5546103,0.00163
1,5546099,5547753,0.0025
1,5548262,5550770,0.01186
1,5550791,5552414,0.00823
1,5553467,5554489,0.00276
1,5554843,5556844,0.0125
1,5556964,5559520,0.0057
1,5559498,5562192,0.00305
1,5562861,5568368,0.01041
1,5567742,5570679,0.01267
1,5570753,5573958,0.00815
1,5574257,5577622,0.00868
1,5578265,5580730,0.00095
1,5580821,5582154,0.00776
1,5582387,5587461,0.00596
1,5587722,5590761,0.01114
1,5590756,5593098,0.01112
1,5593270,5595814,0.00631
1,5596633,5598447,0.01209
1,5598411,5601367,0.01254
1,5602786,5604770,0.00157
1,5605044,5607498,0.00552
1,5608682,5612064,0.00922
1,5612150,5614020,0.01199
1,5614593,5615660,0.00117
1,5615808,5617672,0.00285
1,5617786,5619456,0.00291
1,5619545,5622674,0.00568
1,5622746,5625683,0.00543
1,5625699,5629013,0.00321
1,5629655,5631088,0.01044
1,5638779,5640202,0.00916
1,5644572,5645443,0.01227
1,5647462,5648114,0.00047
1,5648636,5651167,0.0006
1,5651268,5652883,0.00454
1,5659370,5665488,0.00209
1,5668384,5670708,0.00546
1,5670577,5673600,0.00831
1,5673707,5675143,0.00643
1,5675495,5678873,0.00064
1,5681973,5684909,0.0049
1,5686525,5687727,0.00899
1,5687871,5691369,0.00864
1,5697216,5699870,0.01241
1,5702153,5705892,0.01093
1,5705897,5709563,0.01042
1,5709624,5712043,0.00522
1,5712022,5713752,0.00606
1,5713794,5722614,0.01287
1,5722891,5726478,0.01085
1,5726368,5727406,0.00975
1,5727622,5729115,0.00766
1,5729057,5731934,0.0031
1,5734190,5737704,0.00619
1,5737839,5739377,0.00014
1,5739468,5744636,0.01288
1,5744335,5745259,0.00452
1,5744484,5755468,0.00772
1,5755588,5756895,0.00924
1,5756835,5758653,0.00458
1,5758855,5760509,0.00206
1,5760626,5762619,0.00676
1,5762694,5764184,0.00135
1,5764807,5765798,0.00829
1,5767300,5770602,0.01117
1,5770732,5773322,0.00235
1,5773512,5776308,0.00165
1,5776177,5778529,0.00467
1,5779008,5782433,0.0087
1,5782455,5783840,0.00284
1,5785003,5785959,0.00026
1,5786557,5787329,0.01282
1,5787150,5789312,0.00039
1,5789679,5791752,0.00476
1,5791983,5793491,0.0115
1,5793905,5794197,0.00701
1,5795879,5796666,0.01234
1,5799741,5800887,0.00588
1,5800767,5805811,0.00782
1,5807200,5811610,0.00613
1,5812728,5816662,0.00562
1,5817567,5819352,0.00085
1,5820080,5822013,0.01035
1,5822309,5824464,0.00241
1,5824771,5828266,0.00699
1,5828915,5831383,0.01172
1,5832094,5835488,0.00335
1,5832303,5834030,0.00237
1,5837590,5840332,0.00099
1,5840269,5841745,0.00471
1,5842168,5844367,0.0108
1,5844646,5845661,0.00397
1,5845675,5850934,0.01009
1,5851860,5853987,0.00127
1,5854093,5856697,0.01201
1,5856573,5858550,0.0003
1,5860078,5862890,0.0077
1,5863109,5864059,0.00268
1,5865707,5867495,0.0102
1,5867535,5869436,0.0021
1,5869543,5870883,0.00747
1,5872024,5873124,0.00845
1,5875295,5876620,0.01241
1,5878390,5880073,0.01112
1,5879996,5884773,0.00769
1,5885007,5890500,0.00712
1,5890616,5895141,0.00755
1,5895351,5896250,0.00232
1,5896385,5898931,0.01029
1,5901169,5903439,0.00012
1,5904058,5908898,0.00715
1,5909085,5911708,0.01063
1,5916832,5920393,0.00494
1,5920542,5921483,7e-05
1,5922332,5926400,0.00978
1,5926636,5927784,0.00764
1,5927925,5928833,0.0046
1,5929826,5931926,0.00621
1,5933780,5938817,0.0127
1,5940292,5941525,0.00985
1,5941549,5944465,0.01198
1,5946448,5951561,0.0023
1,5951542,5955143,0.00348
1,5955155,5957511,0.01158
1,5960471,5962481,0.00296
1,5968410,5969995,0.00215
