chr,start,end
1,4961594,4964515
1,4968134,4970311
1,4970858,4973726
1,4974021,4975705
1,4978922,4980466
1,4980624,4983367
1,4983489,4987375
1,4989562,4992805
1,4998767,5000710
1,5000986,5003637
1,5008153,5014533
1,5014675,5016708
1,5019800,5021653
1,5023426,5025955
1,5026364,5026585
1,5027316,5031883
1,5031943,5036610
1,5037576,5040597
1,5040754,5041967
1,5042240,5045556
1,5045641,5046893
1,5047782,5048753
1,5049526,5050983
1,5051656,5055299
1,5058583,5061140
1,5061694,5065303
1,5066525,5068677
1,5073031,5074798
1,5075179,5077981
1,5079226,5082536
1,5083676,5084342
1,5084315,5085263
1,5086595,5088898
1,5090809,5094152
1,5093961,5098270
1,5099572,5102558
1,5102424,5104850
1,5104975,5107107
1,5107416,5111746
1,5111701,5115514
1,5116523,5123559
1,5124670,5126280
1,5128344,5129731
1,5132506,5133860
1,5136874,5137982
1,5138116,5139467
1,5139712,5143735
1,5148982,5151415
1,5152263,5153104
1,5154537,5155564
1,5157336,5158269
1,5159192,5160179
1,5161645,5165181
1,5165489,5166939
1,5166913,5168336
1,5168464,5170066
1,5171181,5171956
1,5172081,5172923
1,5172232,5176479
1,5177480,5180049
1,5179887,5181402
1,5181991,5183413
1,5183258,5187106
1,5187549,5189673
1,5192219,5192854
1,5193284,5194214
1,5198940,5202315
1,5202593,5204494
1,5204312,5205964
1,5206002,5209979
1,5210181,5212349
1,5212475,5215042
1,5215345,5217545
1,5217719,5220113
1,5220403,5222973
1,5224294,5226778
1,5226982,5228202
1,5228300,5231184
1,5231345,5236886
1,5238044,5240051
1,5240029,5241541
1,5242073,5243262
1,5243383,5248693
1,5248664,5249676
1,5249760,5250573
1,5250650,5252121
1,5252285,5256863
1,5256870,5265155
1,5268891,5272058
1,5272256,5274074
1,5274271,5275602
1,5275616,5277869
1,5278027,5279988
1,5283268,5284736
1,5286866,5288640
1,5290582,5292582
1,5292712,5293338
1,5294629,5295931
1,5295756,5297075
1,5298324,5300927
1,5300742,5301489
1,5301516,5303522
1,5304098,5306087
1,5306027,5309558
1,5309907,5314128
1,5315499,5317941
1,5317973,5320630
1,5320615,5323895
1,5326290,5328875
1,5329064,5331711
1,5331858,5338326
1,5339961,5341931
1,5342090,5343876
1,5344388,5346342
1,5361865,5365559
1,5365512,5366497
1,5367297,5368670
1,5368923,5370344
1,5370677,5371859
1,5373459,5374575
1,5374755,5375910
1,5376793,5378056
1,5378886,5380239
1,5381032,5385380
1,5389952,5391672
1,5393407,5394639
1,5398926,5402733
1,5402569,5403818
1,5404130,5405910
1,5406025,5407486
1,5407401,5410043
1,5410908,5414919
1,5414817,5421033
1,5424242,5424579
1,5425616,5426666
1,5426708,5428280
1,5428520,5429594
1,5430040,5436618
1,5438171,5440131
1,5441072,5443911
1,5444220,5446564
1,5446462,5447880
1,5448060,5450617
1,5448073,5448608
1,5451432,5452374
1,5453245,5454088
1,5454766,5457022
1,5457084,5458429
1,5458398,5460359
1,5460477,5461297
1,5461309,5464241
1,5464273,5464947
1,5465251,5469180
1,5469255,5471149
1,5471316,5473048
1,5473359,5478405
1,5478603,5482180
1,5481665,5486105
1,5486273,5489132
1,5489145,5491363
1,5491133,5494192
1,5494533,5495359
1,5495373,5497723
1,5498012,5501358
1,5501317,5501856
1,5501505,5501959
1,5501966,5504535
1,5504608,5507059
1,5508311,5511736
1,5510301,5513980
1,5514262,5516027
1,5516259,5517822
1,5518219,5520929
1,5522602,5525452
1,5525293,5528212
1,5532298,5535060
1,5535766,5538501
1,5538666,5540002
1,5540050,5542902
1,5543119,5546103
1,5546099,5547753
1,5548262,5550770
1,5550791,5552414
1,5553467,5554489
1,5554843,5556844
1,5556964,5559520
1,5559498,5562192
1,5562861,5568368
1,5567742,5570679
1,5570753,5573958
1,5574257,5577622
1,5578265,5580730
1,5580821,5582154
1,5582387,5587461
1,5587722,5590761
1,5590756,5593098
1,5593270,5595814
1,5596633,5598447
1,5598411,5601367
1,5602786,5604770
1,5605044,5607498
1,5608682,5612064
1,5612150,5614020
1,5614593,5615660
1,5615808,5617672
1,5617786,5619456
1,5619545,5622674
1,5622746,5625683
1,5625699,5629013
1,5629655,5631088
1,5638779,5640202
1,5644572,5645443
1,5647462,5648114
1,5648636,5651167
1,5651268,5652883
1,5659370,5665488
1,5668384,5670708
1,5670577,5673600
1,5673707,5675143
1,5675495,5678873
1,5681973,5684909
1,5686525,5687727
1,5687871,5691369
1,5697216,5699870
1,5702153,5705892
1,5705897,5709563
1,5709624,5712043
1,5712022,5713752
1,5713794,5722614
1,5722891,5726478
1,5726368,5727406
1,5727622,5729115
1,5729057,5731934
1,5734190,5737704
1,5737839,5739377
1,5739468,5744636
1,5744335,5745259
1,5744484,5755468
1,5755588,5756895
1,5756835,5758653
1,5758855,5760509
1,5760626,5762619
1,5762694,5764184
1,5764807,5765798
1,5767300,5770602
1,5770732,5773322
1,5773512,5776308
1,5776177,5778529
1,5779008,5782433
1,5782455,5783840
1,5785003,5785959
1,5786557,5787329
1,5787150,5789312
1,5789679,5791752
1,5791983,5793491
1,5793905,5794197
1,5795879,5796666
1,5799741,5800887
1,5800767,5805811
1,5807200,5811610
1,5812728,5816662
1,5817567,5819352
1,5820080,5822013
1,5822309,5824464
1,5824771,5828266
1,5828915,5831383
1,5832094,5835488
1,5832303,5834030
1,5837590,5840332
1,5840269,5841745
1,5842168,5844367
1,5844646,5845661
1,5845675,5850934
1,5851860,5853987
1,5854093,5856697
1,5856573,5858550
1,5860078,5862890
1,5863109,5864059
1,5865707,5867495
1,5867535,5869436
1,5869543,5870883
1,5872024,5873124
1,5875295,5876620
1,5878390,5880073
1,5879996,5884773
1,5885007,5890500
1,5890616,5895141
1,5895351,5896250
1,5896385,5898931
1,5901169,5903439
1,5904058,5908898
1,5909085,5911708
1,5916832,5920393
1,5920542,5921483
1,5922332,5926400
1,5926636,5927784
1,5927925,5928833
1,5929826,5931926
1,5933780,5938817
1,5940292,5941525
1,5941549,5944465
1,5946448,5951561
1,5951542,5955143
1,5955155,5957511
1,5960471,5962481
1,5968410,5969995
1,5977323,5981521
1,5982145,5984013
1,5983984,5987934
1,5988280,5997033
1,5997057,5998599
1,5998765,6002732
1,6002888,6006410
1,6006413,6008501
1,6008437,6009420
1,6017808,6023503
1,6023504,6024309
1,6024636,6027565
1,6027487,6029115
1,6029138,6032860
1,6033109,6033908
1,6034270,6037398
1,6037405,6038698
1,6039250,6049685
1,6050164,6052628
1,6052936,6058114
1,6054922,6058357
1,6059389,6060851
1,6061895,6063362
1,6064482,6067151
1,6067086,6069392
1,6069424,6072140
1,6072153,6074525
1,6076071,6082395
1,6082722,6088381
1,6089460,6090339
1,6090405,6092027
1,6093185,6098443
1,6099039,6100397
1,6100961,6101983
1,6100964,6105347
1,6106323,6110120
1,6110107,6116617
1,6120741,6122822
1,6123567,6125339
1,6125278,6127567
1,6128823,6129508
1,6130025,6131627
1,6131537,6135345
1,6135751,6138500
1,6142402,6146521
1,6145926,6148940
1,6149178,6150038
1,6149939,6152222
1,6152384,6153982
1,6154264,6155804
1,6159126,6161615
1,6161870,6165820
1,6166220,6168845
1,6169285,6173273
1,6177481,6179289
1,6180865,6183806
1,6184717,6187499
1,6187465,6191708
1,6192033,6194093
1,6194426,6196343
1,6199690,6201759
1,6202235,6204234
1,6204259,6206988
1,6206871,6209528
1,6209771,6211588
1,6211832,6213591
1,6213651,6218384
1,6222201,6224242
1,6224405,6227822
1,6227217,6230194
1,6235895,6238799
1,6238839,6241510
1,6244298,6247830
1,6248619,6254080
1,6254094,6255734
1,6255736,6257900
1,6257851,6261501
1,6262602,6263258
1,6263682,6264925
1,6265416,6267076
1,6266609,6268939
1,6269670,6269807
1,6276777,6278258
1,6278788,6282144
1,6282233,6283348
1,6283370,6293993
1,6294160,6295372
1,6297219,6298328
1,6299669,6301139
1,6301200,6303956
1,6304360,6305689
1,6305814,6308243
1,6308925,6311373
1,6311443,6313931
1,6315636,6316738
1,6316695,6319427
1,6319450,6324378
1,6325536,6330179
1,6331398,6333856
1,6336300,6342527
1,6343330,6345689
1,6345974,6347918
1,6348048,6352010
1,6352325,6356113
1,6355695,6360344
1,6361586,6363061
1,6363042,6366263
1,6366397,6366753
1,6366520,6368879
1,6368966,6373080
1,6373265,6374090
1,6374906,6376333
1,6376623,6377256
1,6376639,6378580
1,6381441,6384587
1,6385186,6388180
1,6389399,6391386
1,6395769,6398274
1,6398531,6400029
1,6400282,6402794
1,6405607,6409532
1,6409655,6414569
1,6414609,6416459
1,6416169,6418693
1,6418838,6421188
1,6420856,6425898
1,6426709,6431093
1,6431938,6433552
1,6433517,6437236
1,6437474,6444076
1,6450585,6453263
1,6457775,6460405
1,6460403,6462344
1,6463849,6465476
1,6466667,6469984
1,6471150,6471824
1,6473370,6474048
1,6474802,6475979
1,6476258,6477235
1,6478779,6480043
1,6481113,6483646
1,6485515,6487153
1,6489233,6494634
1,6495844,6496491
1,6500803,6504567
1,6504677,6506542
1,6508797,6511397
1,6515373,6519395
1,6519309,6519485
1,6520721,6523368
1,6522764,6526075
1,6528984,6532697
1,6532559,6538145
1,6543781,6545802
1,6546177,6552108
1,6552752,6554036
1,6554496,6555610
1,6554683,6557974
1,6557181,6558115
1,6558574,6560561
1,6560491,6562791
1,6565494,6567662
1,6568002,6568705
1,6568674,6570939
1,6576077,6577413
1,6577833,6579314
1,6582066,6583601
1,6584241,6586517
1,6584454,6584705
1,6588542,6589338
1,6589835,6592762
1,6594883,6601355
1,6602105,6606028
1,6606237,6607943
1,6608115,6609369
1,6609325,6610613
1,6610652,6612609
1,6612630,6613972
1,6614087,6615214
1,6616602,6619006
1,6621777,6623668
1,6623823,6624977
1,6625012,6626217
1,6626794,6627688
1,6627683,6633133
1,6643942,6649375
1,6649243,6650446
1,6650476,6653195
1,6657260,6659569
1,6662417,6666032
1,6666074,6669576
1,6671095,6672777
1,6676210,6677680
1,6679281,6680252
1,6680423,6683559
1,6684467,6687116
1,6688463,6691216
1,6690399,6692566
1,6692724,6695055
1,6697874,6698858
1,6700756,6703368
1,6709773,6710670
1,6709778,6711788
1,6710851,6711787
1,6712022,6714483
1,6714492,6716439
1,6724413,6728075
1,6728747,6730931
1,6731411,6735024
1,6738484,6739734
1,6741296,6742534
1,6744353,6746635
1,6746778,6751609
1,6751544,6754073
1,6754665,6755684
1,6756237,6757420
1,6759859,6762847
1,6763765,6765049
1,6765653,6768290
1,6767451,6768158
1,6772084,6773131
1,6773302,6774523
1,6774683,6777568
1,6778887,6781222
1,6781483,6782216
1,6783803,6788175
1,6784020,6785075
1,6788885,6791919
1,6796137,6799764
1,6799969,6802906
1,6803486,6805092
1,6805430,6807862
1,6807715,6809642
1,6809585,6813063
1,6814704,6816876
1,6816702,6819542
1,6819564,6822711
1,6822847,6824071
1,6824246,6825459
1,6826830,6830330
1,6832325,6833837
1,6833669,6836633
1,6838120,6840313
1,6846338,6848128
1,6852116,6852945
1,6855899,6860563
1,6872275,6873358
1,6886669,6891404
1,6891382,6894752
1,6895009,6898818
1,6900337,6904155
1,6904963,6906028
1,6906899,6908805
1,6913001,6914634
1,6914518,6916823
1,6917020,6918138
1,6918159,6921979
1,6924091,6926741
1,6927736,6928656
1,6931012,6932826
1,6933015,6935053
1,6935218,6936928
1,6936898,6937666
1,6937719,6940832
1,6942625,6945091
1,6945425,6947344
1,6949043,6950509
1,6950393,6956400
1,6956374,6958075
1,6958010,6959148
1,6962030,6965443
1,6966842,6969009
1,6969025,6971036
1,6971424,6975130
1,6975339,6977267
1,6977753,6980241
1,6981264,6983627
1,6984042,6985703
1,6986312,6987863
1,6987272,6990362
1,6990642,6993989
1,6996176,6997943
1,6998335,6999839
1,7001087,7004432
1,7004824,7007717
1,7007756,7009380
1,7009568,7012107
1,7012113,7015216
1,7016599,7020690
1,7020664,7023162
1,7023682,7024439
1,7025548,7029698
1,7029629,7031535
1,7032070,7033329
1,7033657,7034881
1,7038527,7040231
1,7042046,7043392
1,7043628,7044592
1,7046504,7047744
1,7051577,7053745
1,7061442,7065242
1,7072192,7076619
1,7077116,7077606
1,7078804,7082566
1,7083012,7083910
1,7084409,7086873
1,7087903,7089606
1,7090941,7093442
1,7094260,7094869
1,7094833,7097147
1,7097211,7099892
1,7100502,7102915
1,7103362,7106121
1,7106922,7107617
1,7108203,7110634
1,7112611,7115362
1,7115241,7118331
1,7119671,7121871
1,7121853,7126559
1,7126747,7128762
1,7128867,7130799
1,7131166,7132465
1,7133111,7134454
1,7134659,7137828
1,7142972,7146540
1,7146636,7150180
1,7154410,7158287
1,7157826,7160590
1,7164082,7168041
1,7169309,7170856
1,7172515,7172835
1,7173009,7173340
1,7174438,7176377
1,7176747,7178895
1,7179273,7181574
1,7182558,7184056
1,7184485,7185267
1,7185288,7192841
1,7194172,7195609
1,7197491,7198681
1,7200332,7201737
1,7203302,7209013
1,7209298,7214993
1,7215010,7216897
1,7217021,7220842
1,7220880,7222432
1,7226310,7227566
1,7228718,7230240
1,7231049,7231600
1,7231981,7233657
1,7233654,7235128
1,7238693,7239698
1,7242896,7244978
1,7244939,7248494
1,7252111,7253747
1,7253998,7258952
1,7259023,7261524
1,7261481,7261681
1,7262009,7265555
1,7265794,7267377
1,7272526,7274072
1,7276943,7281236
1,7285042,7289943
1,7289730,7290390
1,7289973,7292580
1,7292389,7294746
1,7295274,7296518
1,7297239,7301633
1,7301599,7310271
1,7313901,7319921
1,7324471,7329441
1,7330256,7332100
1,7337605,7339452
1,7346156,7347283
1,7366590,7368203
1,7371657,7374114
1,7374115,7375789
1,7375869,7378227
1,7378538,7382661
1,7384560,7386580
1,7386762,7388512
1,7389981,7391603
1,7395179,7396823
1,7398814,7400736
1,7404328,7405426
1,7406218,7407870
1,7407931,7413295
1,7412830,7419643
1,7419664,7420957
1,7421148,7423673
1,7423704,7427041
1,7429895,7432477
1,7434235,7436830
1,7436842,7437342
1,7439171,7442113
1,7444749,7448483
1,7447490,7448483
1,7453245,7455009
1,7453735,7454256
1,7462327,7466164
1,7466694,7467359
1,7468765,7469995
1,7476022,7476899
1,7476902,7479258
1,7481184,7483513
1,7483781,7485666
1,7485636,7488780
1,7489046,7490803
1,7491965,7492351
1,7493213,7496741
1,7496998,7499616
1,7500845,7502186
1,7502082,7504275
1,7508701,7511801
1,7511750,7513481
1,7516009,7517637
1,7518946,7521552
1,7523972,7524721
1,7529705,7531108
1,7531312,7532745
1,7534019,7534927
1,7542615,7543077
1,7545149,7546988
1,7548450,7550741
1,7552987,7553975
1,7554671,7557112
1,7557140,7565914
1,7566229,7570014
1,7570845,7573847
1,7573830,7578963
1,7579129,7580171
1,7581008,7588153
1,7588414,7592890
1,7592664,7604229
1,7600805,7604215
1,7605620,7609223
1,7610241,7612721
1,7612834,7615374
1,7615505,7618628
1,7618862,7619919
1,7620001,7624166
1,7624320,7626138
1,7626182,7628290
1,7628456,7629364
1,7630107,7636658
1,7640906,7645240
1,7640992,7641225
1,7645610,7648855
1,7649194,7651816
1,7651646,7652288
1,7651882,7654014
1,7654088,7655981
1,7656319,7659167
1,7660947,7662725
1,7665664,7665936
1,7666414,7667794
1,7667803,7670530
1,7671028,7674215
1,7675502,7675971
1,7677499,7677959
1,7678208,7679843
1,7680390,7682641
1,7682584,7685662
1,7690802,7692459
1,7696427,7697831
1,7704173,7706254
1,7710423,7710725
1,7712211,7712513
1,7712819,7714459
1,7715170,7716975
1,7723162,7723954
1,7725972,7726586
1,7727577,7729649
1,7734661,7738772
1,7740530,7742106
1,7744094,7745744
1,7749571,7750062
1,7750994,7753519
1,7754281,7758029
1,7759077,7760929
1,7767924,7770216
1,7771659,7773154
1,7773063,7781539
1,7785708,7786477
1,7789133,7792139
1,7792192,7795440
1,7795708,7797425
1,7798023,7800228
1,7800507,7804061
1,7806309,7809632
1,7812211,7814345
1,7814663,7815722
1,7817609,7821576
1,7823066,7823971
1,7826268,7828326
1,7828326,7830424
1,7835781,7837411
1,7837563,7840898
1,7841432,7844056
1,7846459,7847836
1,7849776,7851164
1,7852904,7855213
1,7858864,7859766
1,7859630,7865263
1,7865435,7866176
1,7867067,7872715
1,7873867,7876018
1,7876640,7877962
1,7878759,7881395
1,7881503,7883824
1,7886323,7889534
1,7890259,7892118
1,7894807,7897761
1,7897915,7900335
1,7900355,7902427
1,7903660,7906969
1,7911843,7915004
1,7916076,7917518
1,7919077,7921893
1,7922276,7925097
1,7925121,7927345
1,7927287,7930657
1,7932777,7933604
1,7933973,7935382
1,7938195,7940805
1,7949476,7950900
1,7950818,7952832
1,7952974,7954546
1,7955445,7958564
1,7963813,7966436
1,7966500,7968692
1,7976424,7978810
1,7981722,7984334
1,7987141,7989217
1,7994166,8002989
1,7994262,7997588
1,8003223,8004304
1,8006064,8007465
1,8013353,8016150
1,8017281,8021930
1,8021835,8023516
1,8024967,8026356
1,8027126,8028168
1,8028158,8030136
1,8030587,8033156
1,8044232,8045665
1,8046073,8049039
1,8049090,8050784
1,8050770,8052930
1,8055325,8059060
1,8061751,8067790
1,8067864,8069356
1,8069377,8071593
1,8071789,8074357
1,8074231,8075037
1,8075996,8079137
1,8079287,8080574
1,8080482,8082882
1,8083184,8089273
1,8089267,8094505
1,8095449,8097790
1,8098392,8101464
1,8101424,8102500
1,8102728,8103588
1,8103612,8104605
1,8104993,8108361
1,8109574,8112061
1,8117286,8122151
1,8122339,8125068
1,8125023,8127286
1,8127442,8130456
1,8130598,8132435
1,8132396,8134388
1,8135180,8136034
1,8139114,8140233
1,8143227,8145174
1,8147118,8149891
1,8149868,8153796
1,8156504,8159185
1,8162414,8163149
1,8164782,8166716
1,8168443,8169267
1,8170693,8173085
1,8173823,8175819
1,8180189,8183650
1,8184925,8189234
1,8195776,8196475
1,8196447,8198331
1,8198586,8199616
1,8200321,8201246
1,8202146,8203301
1,8203933,8204318
1,8205872,8206243
1,8206549,8207618
1,8209226,8211486
1,8212556,8215807
1,8215721,8219641
1,8219808,8224547
1,8227133,8229661
1,8230047,8230978
1,8233953,8235019
1,8240145,8242261
1,8242369,8244403
1,8244418,8251937
1,8252702,8254637
1,8255127,8256770
1,8256854,8258725
1,8259602,8260144
1,8260608,8262795
1,8262925,8263739
1,8262939,8266048
1,8268385,8272021
1,8273423,8275350
1,8279554,8282421
1,8283644,8286969
1,8293020,8294264
1,8295078,8296941
1,8297241,8302651
1,8308965,8310916
1,8311984,8315876
1,8314853,8315737
1,8317297,8319491
1,8321611,8324497
1,8324698,8326697
1,8326747,8329782
1,8329924,8331104
1,8332862,8336414
1,8336593,8338827
1,8339668,8341072
1,8341388,8342796
1,8343424,8344839
1,8345595,8346733
1,8346827,8350068
1,8350728,8352791
1,8352615,8354619
1,8354806,8356507
1,8357446,8358805
1,8359125,8360645
1,8360978,8362485
1,8362864,8363675
1,8366941,8368381
1,8369097,8370340
1,8371020,8371106
1,8371609,8372845
1,8373239,8375897
1,8376687,8377156
1,8377262,8378769
1,8378972,8382290
1,8385188,8386522
1,8388297,8391623
1,8395466,8398387
1,8398115,8399836
1,8400056,8401550
1,8401808,8404301
1,8405214,8406266
1,8406663,8408530
1,8409945,8412079
1,8412051,8414886
1,8417495,8418566
1,8420265,8422985
1,8422960,8424088
1,8424142,8425385
1,8425724,8427235
1,8427257,8429498
1,8432179,8435656
1,8435657,8438811
1,8438766,8440866
1,8441073,8447681
1,8451068,8451289
1,8457659,8458946
1,8461757,8469573
1,8469533,8471417
1,8478391,8480356
1,8480422,8481599
1,8481997,8483875
1,8484703,8486002
1,8485337,8487029
1,8487048,8487347
1,8495908,8496566
1,8498803,8499517
1,8500119,8502065
1,8503217,8505460
1,8503777,8506837
1,8506968,8508909
1,8509736,8510056
1,8510401,8510967
1,8516166,8519984
1,8520443,8523193
1,8523225,8524929
1,8525334,8527087
1,8527714,8529018
1,8529064,8532262
1,8534146,8535660
1,8535999,8537780
1,8540838,8542053
1,8542212,8543545
1,8544248,8545590
1,8549191,8552086
1,8552775,8553385
1,8553313,8556750
1,8557215,8559066
1,8560420,8563502
1,8563510,8570580
1,8571173,8572377
1,8573544,8575184
1,8578658,8582767
1,8584039,8585135
1,8586335,8588180
1,8588295,8589546
1,8592078,8592989
1,8593536,8596123
1,8600391,8603913
1,8604022,8607484
1,8607851,8608763
1,8609338,8612580
1,8612505,8614283
1,8614363,8620664
1,8624014,8626405
1,8626315,8631027
1,8631206,8635055
1,8635187,8638986
1,8638520,8640825
1,8640582,8643503
1,8646056,8647674
1,8648099,8648694
1,8648201,8648995
1,8651407,8653915
1,8654945,8655662
1,8656021,8657997
1,8658003,8659514
1,8661838,8664007
1,8664097,8665569
1,8665874,8672651
1,8673914,8676408
1,8676282,8676343
1,8676360,8677228
1,8678858,8681894
1,8682195,8685271
1,8685271,8688247
1,8688563,8689268
1,8692630,8694705
1,8699650,8701458
1,8701112,8702477
1,8702361,8705879
1,8706800,8709782
1,8709941,8710824
1,8710847,8711578
1,8712478,8713225
1,8714365,8715378
1,8720309,8720721
1,8720651,8722825
1,8723627,8724711
1,8725789,8727212
1,8734570,8737315
1,8740205,8740469
1,8741836,8755604
1,8757864,8759645
1,8759533,8763469
1,8767562,8769571
1,8769511,8771553
1,8771370,8773535
1,8774997,8777882
1,8775901,8778072
1,8778280,8780257
1,8784036,8785634
1,8785785,8787914
1,8799520,8800410
1,8800808,8801584
1,8804489,8806361
1,8806607,8808156
1,8808549,8810443
1,8811733,8814788
